ID,target
TEST_05263,15
TEST_05264,2
TEST_05265,18
TEST_05266,4
TEST_05267,15
TEST_05268,16
TEST_05269,11
TEST_05270,6
TEST_05271,13
TEST_05272,11
TEST_05273,4
TEST_05274,0
TEST_05275,17
TEST_05276,11
TEST_05277,2
TEST_05278,11
TEST_05279,1
TEST_05280,5
TEST_05281,18
TEST_05282,1
TEST_05283,11
TEST_05284,9
TEST_05285,15
TEST_05286,15
TEST_05287,6
TEST_05288,1
TEST_05289,9
TEST_05290,0
TEST_05291,13
TEST_05292,4
TEST_05293,8
TEST_05294,2
TEST_05295,13
TEST_05296,17
TEST_05297,10
TEST_05298,6
TEST_05299,20
TEST_05300,18
TEST_05301,18
TEST_05302,20
TEST_05303,11
TEST_05304,14
TEST_05305,16
TEST_05306,12
TEST_05307,19
TEST_05308,12
TEST_05309,12
TEST_05310,3
TEST_05311,11
TEST_05312,19
TEST_05313,0
TEST_05314,2
TEST_05315,16
TEST_05316,18
TEST_05317,12
TEST_05318,7
TEST_05319,17
TEST_05320,6
TEST_05321,16
TEST_05322,8
TEST_05323,4
TEST_05324,19
TEST_05325,19
TEST_05326,9
TEST_05327,12
TEST_05328,20
TEST_05329,5
TEST_05330,3
TEST_05331,0
TEST_05332,12
TEST_05333,5
TEST_05334,16
TEST_05335,15
TEST_05336,18
TEST_05337,12
TEST_05338,6
TEST_05339,4
TEST_05340,2
TEST_05341,20
TEST_05342,12
TEST_05343,15
TEST_05344,11
TEST_05345,8
TEST_05346,20
TEST_05347,18
TEST_05348,13
TEST_05349,13
TEST_05350,9
TEST_05351,1
TEST_05352,12
TEST_05353,3
TEST_05354,5
TEST_05355,12
TEST_05356,13
TEST_05357,5
TEST_05358,10
TEST_05359,4
TEST_05360,6
TEST_05361,11
TEST_05362,19
TEST_05363,13
TEST_05364,12
TEST_05365,8
TEST_05366,16
TEST_05367,0
TEST_05368,6
TEST_05369,12
TEST_05370,5
TEST_05371,10
TEST_05372,1
TEST_05373,20
TEST_05374,20
TEST_05375,0
TEST_05376,13
TEST_05377,20
TEST_05378,9
TEST_05379,10
TEST_05380,8
TEST_05381,0
TEST_05382,20
TEST_05383,15
TEST_05384,8
TEST_05385,12
TEST_05386,12
TEST_05387,19
TEST_05388,9
TEST_05389,18
TEST_05390,8
TEST_05391,7
TEST_05392,10
TEST_05393,19
TEST_05394,2
TEST_05395,8
TEST_05396,0
TEST_05397,17
TEST_05398,12
TEST_05399,4
TEST_05400,12
TEST_05401,14
TEST_05402,12
TEST_05403,20
TEST_05404,3
TEST_05405,2
TEST_05406,13
TEST_05407,14
TEST_05408,15
TEST_05409,19
TEST_05410,20
TEST_05411,12
TEST_05412,12
TEST_05413,12
TEST_05414,5
TEST_05415,8
TEST_05416,6
TEST_05417,10
TEST_05418,2
TEST_05419,14
TEST_05420,17
TEST_05421,8
TEST_05422,14
TEST_05423,3
TEST_05424,6
TEST_05425,12
TEST_05426,16
TEST_05427,4
TEST_05428,9
TEST_05429,14
TEST_05430,8
TEST_05431,14
TEST_05432,18
TEST_05433,5
TEST_05434,9
TEST_05435,17
TEST_05436,7
TEST_05437,3
TEST_05438,12
TEST_05439,5
TEST_05440,8
TEST_05441,11
TEST_05442,14
TEST_05443,3
TEST_05444,16
TEST_05445,12
TEST_05446,10
TEST_05447,1
TEST_05448,4
TEST_05449,19
TEST_05450,10
TEST_05451,1
TEST_05452,16
TEST_05453,20
TEST_05454,19
TEST_05455,5
TEST_05456,11
TEST_05457,4
TEST_05458,17
TEST_05459,16
TEST_05460,0
TEST_05461,10
TEST_05462,18
TEST_05463,11
TEST_05464,12
TEST_05465,4
TEST_05466,11
TEST_05467,13
TEST_05468,3
TEST_05469,10
TEST_05470,16
TEST_05471,8
TEST_05472,20
TEST_05473,12
TEST_05474,8
TEST_05475,11
TEST_05476,19
TEST_05477,15
TEST_05478,20
TEST_05479,18
TEST_05480,0
TEST_05481,11
TEST_05482,20
TEST_05483,16
TEST_05484,0
TEST_05485,12
TEST_05486,19
TEST_05487,15
TEST_05488,3
TEST_05489,11
TEST_05490,5
TEST_05491,20
TEST_05492,8
TEST_05493,17
TEST_05494,18
TEST_05495,14
TEST_05496,16
TEST_05497,10
TEST_05498,6
TEST_05499,10
TEST_05500,4
TEST_05501,11
TEST_05502,8
TEST_05503,0
TEST_05504,4
TEST_05505,11
TEST_05506,8
TEST_05507,19
TEST_05508,5
TEST_05509,14
TEST_05510,9
TEST_05511,5
TEST_05512,3
TEST_05513,8
TEST_05514,16
TEST_05515,9
TEST_05516,15
TEST_05517,2
TEST_05518,4
TEST_05519,11
TEST_05520,9
TEST_05521,8
TEST_05522,7
TEST_05523,8
TEST_05524,19
TEST_05525,15
TEST_05526,6
TEST_05527,17
TEST_05528,10
TEST_05529,13
TEST_05530,10
TEST_05531,18
TEST_05532,9
TEST_05533,2
TEST_05534,16
TEST_05535,15
TEST_05536,7
TEST_05537,20
TEST_05538,2
TEST_05539,5
TEST_05540,6
TEST_05541,14
TEST_05542,14
TEST_05543,1
TEST_05544,9
TEST_05545,12
TEST_05546,0
TEST_05547,14
TEST_05548,9
TEST_05549,9
TEST_05550,15
TEST_05551,7
TEST_05552,17
TEST_05553,8
TEST_05554,7
TEST_05555,4
TEST_05556,0
TEST_05557,12
TEST_05558,12
TEST_05559,11
TEST_05560,16
TEST_05561,4
TEST_05562,10
TEST_05563,6
TEST_05564,6
TEST_05565,11
TEST_05566,19
TEST_05567,16
TEST_05568,17
TEST_05569,16
TEST_05570,10
TEST_05571,16
TEST_05572,8
TEST_05573,8
TEST_05574,17
TEST_05575,12
TEST_05576,5
TEST_05577,13
TEST_05578,6
TEST_05579,12
TEST_05580,16
TEST_05581,10
TEST_05582,14
TEST_05583,20
TEST_05584,8
TEST_05585,9
TEST_05586,13
TEST_05587,20
TEST_05588,2
TEST_05589,3
TEST_05590,3
TEST_05591,5
TEST_05592,9
TEST_05593,12
TEST_05594,12
TEST_05595,13
TEST_05596,10
TEST_05597,10
TEST_05598,9
TEST_05599,1
TEST_05600,19
TEST_05601,18
TEST_05602,14
TEST_05603,6
TEST_05604,20
TEST_05605,11
TEST_05606,3
TEST_05607,17
TEST_05608,6
TEST_05609,20
TEST_05610,20
TEST_05611,11
TEST_05612,19
TEST_05613,6
TEST_05614,17
TEST_05615,2
TEST_05616,8
TEST_05617,19
TEST_05618,14
TEST_05619,19
TEST_05620,10
TEST_05621,15
TEST_05622,4
TEST_05623,7
TEST_05624,12
TEST_05625,12
TEST_05626,9
TEST_05627,7
TEST_05628,1
TEST_05629,7
TEST_05630,5
TEST_05631,17
TEST_05632,11
TEST_05633,20
TEST_05634,12
TEST_05635,12
TEST_05636,3
TEST_05637,3
TEST_05638,7
TEST_05639,7
TEST_05640,3
TEST_05641,12
TEST_05642,15
TEST_05643,5
TEST_05644,0
TEST_05645,19
TEST_05646,15
TEST_05647,8
TEST_05648,8
TEST_05649,1
TEST_05650,9
TEST_05651,12
TEST_05652,8
TEST_05653,10
TEST_05654,20
TEST_05655,0
TEST_05656,4
TEST_05657,20
TEST_05658,17
TEST_05659,12
TEST_05660,14
TEST_05661,18
TEST_05662,19
TEST_05663,8
TEST_05664,12
TEST_05665,10
TEST_05666,19
TEST_05667,0
TEST_05668,4
TEST_05669,17
TEST_05670,17
TEST_05671,8
TEST_05672,0
TEST_05673,16
TEST_05674,18
TEST_05675,12
TEST_05676,17
TEST_05677,12
TEST_05678,8
TEST_05679,14
TEST_05680,16
TEST_05681,9
TEST_05682,15
TEST_05683,0
TEST_05684,2
TEST_05685,10
TEST_05686,7
TEST_05687,15
TEST_05688,15
TEST_05689,0
TEST_05690,12
TEST_05691,6
TEST_05692,6
TEST_05693,6
TEST_05694,15
TEST_05695,8
TEST_05696,10
TEST_05697,8
TEST_05698,12
TEST_05699,12
TEST_05700,1
TEST_05701,10
TEST_05702,6
TEST_05703,4
TEST_05704,14
TEST_05705,19
TEST_05706,20
TEST_05707,5
TEST_05708,14
TEST_05709,8
TEST_05710,14
TEST_05711,17
TEST_05712,8
TEST_05713,14
TEST_05714,3
TEST_05715,19
TEST_05716,18
TEST_05717,12
TEST_05718,13
TEST_05719,9
TEST_05720,16
TEST_05721,3
TEST_05722,16
TEST_05723,11
TEST_05724,7
TEST_05725,8
TEST_05726,0
TEST_05727,8
TEST_05728,9
TEST_05729,19
TEST_05730,14
TEST_05731,14
TEST_05732,5
TEST_05733,9
TEST_05734,9
TEST_05735,10
TEST_05736,9
TEST_05737,8
TEST_05738,11
TEST_05739,11
TEST_05740,2
TEST_05741,12
TEST_05742,12
TEST_05743,5
TEST_05744,16
TEST_05745,1
TEST_05746,8
TEST_05747,15
TEST_05748,12
TEST_05749,10
TEST_05750,12
TEST_05751,10
TEST_05752,7
TEST_05753,8
TEST_05754,20
TEST_05755,3
TEST_05756,12
TEST_05757,20
TEST_05758,8
TEST_05759,3
TEST_05760,18
TEST_05761,15
TEST_05762,12
TEST_05763,16
TEST_05764,11
TEST_05765,6
TEST_05766,12
TEST_05767,8
TEST_05768,11
TEST_05769,15
TEST_05770,11
TEST_05771,12
TEST_05772,12
TEST_05773,8
TEST_05774,15
TEST_05775,9
TEST_05776,12
TEST_05777,2
TEST_05778,9
TEST_05779,0
TEST_05780,12
TEST_05781,15
TEST_05782,20
TEST_05783,0
TEST_05784,20
TEST_05785,6
TEST_05786,20
TEST_05787,10
TEST_05788,14
TEST_05789,8
TEST_05790,5
TEST_05791,17
TEST_05792,20
TEST_05793,12
TEST_05794,12
TEST_05795,15
TEST_05796,19
TEST_05797,20
TEST_05798,16
TEST_05799,15
TEST_05800,16
TEST_05801,14
TEST_05802,9
TEST_05803,4
TEST_05804,14
TEST_05805,18
TEST_05806,17
TEST_05807,5
TEST_05808,12
TEST_05809,0
TEST_05810,5
TEST_05811,15
TEST_05812,4
TEST_05813,19
TEST_05814,2
TEST_05815,11
TEST_05816,6
TEST_05817,20
TEST_05818,19
TEST_05819,19
TEST_05820,15
TEST_05821,19
TEST_05822,13
TEST_05823,9
TEST_05824,0
TEST_05825,6
TEST_05826,18
TEST_05827,11
TEST_05828,13
TEST_05829,15
TEST_05830,13
TEST_05831,5
TEST_05832,8
TEST_05833,1
TEST_05834,16
TEST_05835,11
TEST_05836,19
TEST_05837,19
TEST_05838,15
TEST_05839,19
TEST_05840,10
TEST_05841,6
TEST_05842,19
TEST_05843,12
TEST_05844,8
TEST_05845,4
TEST_05846,4
TEST_05847,20
TEST_05848,10
TEST_05849,8
TEST_05850,6
TEST_05851,17
TEST_05852,0
TEST_05853,20
TEST_05854,12
TEST_05855,12
TEST_05856,2
TEST_05857,12
TEST_05858,18
TEST_05859,10
TEST_05860,5
TEST_05861,19
TEST_05862,20
TEST_05863,9
TEST_05864,14
TEST_05865,8
TEST_05866,7
TEST_05867,12
TEST_05868,14
TEST_05869,9
TEST_05870,15
TEST_05871,8
TEST_05872,14
TEST_05873,20
TEST_05874,1
TEST_05875,10
TEST_05876,10
TEST_05877,9
TEST_05878,8
TEST_05879,1
TEST_05880,8
TEST_05881,7
TEST_05882,16
TEST_05883,13
TEST_05884,4
TEST_05885,8
TEST_05886,11
TEST_05887,10
TEST_05888,12
TEST_05889,1
TEST_05890,4
TEST_05891,8
TEST_05892,18
TEST_05893,17
TEST_05894,14
TEST_05895,7
TEST_05896,5
TEST_05897,10
TEST_05898,0
TEST_05899,18
TEST_05900,18
TEST_05901,13
TEST_05902,1
TEST_05903,8
TEST_05904,12
TEST_05905,10
TEST_05906,12
TEST_05907,15
TEST_05908,14
TEST_05909,13
TEST_05910,8
TEST_05911,20
TEST_05912,1
TEST_05913,11
TEST_05914,1
TEST_05915,12
TEST_05916,8
TEST_05917,9
TEST_05918,8
TEST_05919,17
TEST_05920,3
TEST_05921,14
TEST_05922,16
TEST_05923,7
TEST_05924,20
TEST_05925,16
TEST_05926,15
TEST_05927,13
TEST_05928,12
TEST_05929,19
TEST_05930,12
TEST_05931,10
TEST_05932,6
TEST_05933,18
TEST_05934,11
TEST_05935,11
TEST_05936,12
TEST_05937,10
TEST_05938,5
TEST_05939,17
TEST_05940,15
TEST_05941,14
TEST_05942,0
TEST_05943,15
TEST_05944,2
TEST_05945,5
TEST_05946,20
TEST_05947,13
TEST_05948,12
TEST_05949,3
TEST_05950,5
TEST_05951,13
TEST_05952,1
TEST_05953,18
TEST_05954,11
TEST_05955,10
TEST_05956,7
TEST_05957,0
TEST_05958,18
TEST_05959,8
TEST_05960,10
TEST_05961,5
TEST_05962,12
TEST_05963,20
TEST_05964,8
TEST_05965,6
TEST_05966,15
TEST_05967,9
TEST_05968,6
TEST_05969,6
TEST_05970,16
TEST_05971,1
TEST_05972,12
TEST_05973,16
TEST_05974,16
TEST_05975,14
TEST_05976,6
TEST_05977,17
TEST_05978,12
TEST_05979,7
TEST_05980,13
TEST_05981,5
TEST_05982,11
TEST_05983,16
TEST_05984,17
TEST_05985,2
TEST_05986,10
TEST_05987,20
TEST_05988,5
TEST_05989,9
TEST_05990,12
TEST_05991,5
TEST_05992,12
TEST_05993,19
TEST_05994,7
TEST_05995,0
TEST_05996,12
TEST_05997,12
TEST_05998,12
TEST_05999,13
TEST_06000,14
TEST_06001,1
TEST_06002,4
TEST_06003,0
TEST_06004,8
TEST_06005,7
TEST_06006,2
TEST_06007,3
TEST_06008,11
TEST_06009,20
TEST_06010,12
TEST_06011,9
TEST_06012,19
TEST_06013,15
TEST_06014,12
TEST_06015,20
TEST_06016,20
TEST_06017,12
TEST_06018,17
TEST_06019,2
TEST_06020,12
TEST_06021,1
TEST_06022,8
TEST_06023,8
TEST_06024,7
TEST_06025,2
TEST_06026,5
TEST_06027,9
TEST_06028,3
TEST_06029,11
TEST_06030,3
TEST_06031,19
TEST_06032,9
TEST_06033,9
TEST_06034,16
TEST_06035,5
TEST_06036,7
TEST_06037,10
TEST_06038,17
TEST_06039,17
TEST_06040,2
TEST_06041,13
TEST_06042,19
TEST_06043,9
TEST_06044,4
TEST_06045,15
TEST_06046,8
TEST_06047,16
TEST_06048,0
TEST_06049,14
TEST_06050,10
TEST_06051,7
TEST_06052,12
TEST_06053,20
TEST_06054,11
TEST_06055,15
TEST_06056,9
TEST_06057,14
TEST_06058,19
TEST_06059,7
TEST_06060,1
TEST_06061,8
TEST_06062,5
TEST_06063,13
TEST_06064,6
TEST_06065,15
TEST_06066,14
TEST_06067,8
TEST_06068,15
TEST_06069,20
TEST_06070,17
TEST_06071,4
TEST_06072,5
TEST_06073,6
TEST_06074,3
TEST_06075,12
TEST_06076,7
TEST_06077,12
TEST_06078,7
TEST_06079,9
TEST_06080,6
TEST_06081,11
TEST_06082,14
TEST_06083,5
TEST_06084,10
TEST_06085,17
TEST_06086,3
TEST_06087,10
TEST_06088,12
TEST_06089,2
TEST_06090,14
TEST_06091,0
TEST_06092,3
TEST_06093,15
TEST_06094,2
TEST_06095,14
TEST_06096,3
TEST_06097,12
TEST_06098,10
TEST_06099,14
TEST_06100,8
TEST_06101,9
TEST_06102,17
TEST_06103,2
TEST_06104,8
TEST_06105,17
TEST_06106,15
TEST_06107,20
TEST_06108,13
TEST_06109,12
TEST_06110,9
TEST_06111,7
TEST_06112,10
TEST_06113,13
TEST_06114,1
TEST_06115,13
TEST_06116,20
TEST_06117,2
TEST_06118,6
TEST_06119,19
TEST_06120,8
TEST_06121,18
TEST_06122,19
TEST_06123,8
TEST_06124,2
TEST_06125,20
TEST_06126,3
TEST_06127,8
TEST_06128,8
TEST_06129,5
TEST_06130,17
TEST_06131,6
TEST_06132,9
TEST_06133,12
TEST_06134,14
TEST_06135,18
TEST_06136,10
TEST_06137,6
TEST_06138,16
TEST_06139,15
TEST_06140,6
TEST_06141,12
TEST_06142,14
TEST_06143,7
TEST_06144,9
TEST_06145,19
TEST_06146,10
TEST_06147,4
TEST_06148,20
TEST_06149,14
TEST_06150,19
TEST_06151,15
TEST_06152,9
TEST_06153,12
TEST_06154,14
TEST_06155,12
TEST_06156,10
TEST_06157,7
TEST_06158,12
TEST_06159,10
TEST_06160,4
TEST_06161,9
TEST_06162,18
TEST_06163,8
TEST_06164,8
TEST_06165,16
TEST_06166,7
TEST_06167,12
TEST_06168,2
TEST_06169,12
TEST_06170,5
TEST_06171,5
TEST_06172,13
TEST_06173,20
TEST_06174,8
TEST_06175,14
TEST_06176,6
TEST_06177,12
TEST_06178,5
TEST_06179,15
TEST_06180,5
TEST_06181,0
TEST_06182,4
TEST_06183,12
TEST_06184,17
TEST_06185,5
TEST_06186,1
TEST_06187,1
TEST_06188,8
TEST_06189,7
TEST_06190,8
TEST_06191,12
TEST_06192,14
TEST_06193,19
TEST_06194,9
TEST_06195,1
TEST_06196,4
TEST_06197,12
TEST_06198,12
TEST_06199,4
TEST_06200,11
TEST_06201,1
TEST_06202,13
TEST_06203,16
TEST_06204,14
TEST_06205,20
TEST_06206,12
TEST_06207,19
TEST_06208,1
TEST_06209,17
TEST_06210,10
TEST_06211,6
TEST_06212,6
TEST_06213,19
TEST_06214,18
TEST_06215,16
TEST_06216,8
TEST_06217,6
TEST_06218,18
TEST_06219,8
TEST_06220,3
TEST_06221,12
TEST_06222,12
TEST_06223,5
TEST_06224,3
TEST_06225,1
TEST_06226,0
TEST_06227,11
TEST_06228,8
TEST_06229,6
TEST_06230,16
TEST_06231,1
TEST_06232,8
TEST_06233,17
TEST_06234,8
TEST_06235,8
TEST_06236,11
TEST_06237,1
TEST_06238,13
TEST_06239,7
TEST_06240,0
TEST_06241,12
TEST_06242,12
TEST_06243,10
TEST_06244,11
TEST_06245,12
TEST_06246,14
TEST_06247,14
TEST_06248,8
TEST_06249,0
TEST_06250,4
TEST_06251,1
TEST_06252,12
TEST_06253,0
TEST_06254,15
TEST_06255,3
TEST_06256,15
TEST_06257,12
TEST_06258,5
TEST_06259,16
TEST_06260,8
TEST_06261,10
TEST_06262,12
TEST_06263,11
TEST_06264,10
TEST_06265,12
TEST_06266,3
TEST_06267,15
TEST_06268,13
TEST_06269,6
TEST_06270,14
TEST_06271,17
TEST_06272,0
TEST_06273,8
TEST_06274,6
TEST_06275,12
TEST_06276,15
TEST_06277,14
TEST_06278,16
TEST_06279,15
TEST_06280,12
TEST_06281,12
TEST_06282,12
TEST_06283,13
TEST_06284,2
TEST_06285,8
TEST_06286,5
TEST_06287,19
TEST_06288,3
TEST_06289,10
TEST_06290,2
TEST_06291,13
TEST_06292,17
TEST_06293,20
TEST_06294,6
TEST_06295,0
TEST_06296,0
TEST_06297,17
TEST_06298,10
TEST_06299,12
TEST_06300,0
TEST_06301,12
TEST_06302,16
TEST_06303,5
TEST_06304,0
TEST_06305,6
TEST_06306,5
TEST_06307,0
TEST_06308,18
TEST_06309,12
TEST_06310,7
TEST_06311,14
TEST_06312,5
TEST_06313,14
TEST_06314,7
TEST_06315,2
TEST_06316,2
TEST_06317,12
TEST_06318,17
TEST_06319,2
TEST_06320,4
TEST_06321,12
TEST_06322,15
TEST_06323,10
TEST_06324,9
TEST_06325,3
TEST_06326,11
TEST_06327,8
TEST_06328,3
TEST_06329,13
TEST_06330,0
TEST_06331,20
TEST_06332,19
TEST_06333,8
TEST_06334,7
TEST_06335,8
TEST_06336,10
TEST_06337,3
TEST_06338,0
TEST_06339,12
TEST_06340,20
TEST_06341,11
TEST_06342,0
TEST_06343,8
TEST_06344,0
TEST_06345,3
TEST_06346,20
TEST_06347,16
TEST_06348,14
TEST_06349,14
TEST_06350,18
TEST_06351,2
TEST_06352,20
TEST_06353,17
TEST_06354,12
TEST_06355,20
TEST_06356,10
TEST_06357,13
TEST_06358,14
TEST_06359,13
TEST_06360,2
TEST_06361,7
TEST_06362,9
TEST_06363,11
TEST_06364,2
TEST_06365,12
TEST_06366,8
TEST_06367,3
TEST_06368,10
TEST_06369,11
TEST_06370,3
TEST_06371,10
TEST_06372,1
TEST_06373,10
TEST_06374,18
TEST_06375,8
TEST_06376,17
TEST_06377,5
TEST_06378,17
TEST_06379,0
TEST_06380,15
TEST_06381,7
TEST_06382,14
TEST_06383,3
TEST_06384,18
TEST_06385,10
TEST_06386,7
TEST_06387,4
TEST_06388,1
TEST_06389,5
TEST_06390,14
TEST_06391,5
TEST_06392,12
TEST_06393,2
TEST_06394,14
TEST_06395,10
TEST_06396,1
TEST_06397,0
TEST_06398,4
TEST_06399,8
TEST_06400,4
TEST_06401,20
TEST_06402,16
TEST_06403,13
TEST_06404,8
TEST_06405,5
TEST_06406,15
TEST_06407,14
TEST_06408,5
TEST_06409,19
TEST_06410,17
TEST_06411,7
TEST_06412,8
TEST_06413,3
TEST_06414,5
TEST_06415,14
TEST_06416,7
TEST_06417,4
TEST_06418,14
TEST_06419,6
TEST_06420,20
TEST_06421,19
TEST_06422,17
TEST_06423,2
TEST_06424,14
TEST_06425,20
TEST_06426,20
TEST_06427,14
TEST_06428,11
TEST_06429,7
TEST_06430,11
TEST_06431,9
TEST_06432,16
TEST_06433,8
TEST_06434,20
TEST_06435,14
TEST_06436,6
TEST_06437,20
TEST_06438,8
TEST_06439,12
TEST_06440,3
TEST_06441,6
TEST_06442,12
TEST_06443,15
TEST_06444,20
TEST_06445,13
TEST_06446,12
TEST_06447,10
TEST_06448,6
TEST_06449,12
TEST_06450,8
TEST_06451,8
TEST_06452,13
TEST_06453,12
TEST_06454,1
TEST_06455,5
TEST_06456,0
TEST_06457,10
TEST_06458,16
TEST_06459,11
TEST_06460,16
TEST_06461,17
TEST_06462,0
TEST_06463,12
TEST_06464,10
TEST_06465,12
TEST_06466,16
TEST_06467,15
TEST_06468,13
TEST_06469,18
TEST_06470,0
TEST_06471,9
TEST_06472,8
TEST_06473,4
TEST_06474,5
TEST_06475,2
TEST_06476,6
TEST_06477,17
TEST_06478,0
TEST_06479,8
TEST_06480,13
TEST_06481,7
TEST_06482,12
TEST_06483,3
TEST_06484,14
TEST_06485,10
TEST_06486,15
TEST_06487,16
TEST_06488,17
TEST_06489,13
TEST_06490,14
TEST_06491,17
TEST_06492,4
TEST_06493,12
TEST_06494,12
TEST_06495,15
TEST_06496,3
TEST_06497,7
TEST_06498,13
TEST_06499,4
TEST_06500,11
TEST_06501,15
TEST_06502,18
TEST_06503,9
TEST_06504,1
TEST_06505,7
TEST_06506,16
TEST_06507,19
TEST_06508,19
TEST_06509,10
TEST_06510,12
TEST_06511,11
TEST_06512,7
TEST_06513,10
TEST_06514,6
TEST_06515,12
TEST_06516,6
TEST_06517,10
TEST_06518,6
TEST_06519,17
TEST_06520,5
TEST_06521,10
TEST_06522,15
TEST_06523,7
TEST_06524,7
TEST_06525,8
TEST_06526,8
TEST_06527,20
TEST_06528,12
TEST_06529,20
TEST_06530,16
TEST_06531,0
TEST_06532,1
TEST_06533,19
TEST_06534,4
TEST_06535,3
TEST_06536,9
TEST_06537,10
TEST_06538,17
TEST_06539,10
TEST_06540,16
TEST_06541,10
TEST_06542,13
TEST_06543,2
TEST_06544,1
TEST_06545,17
TEST_06546,19
TEST_06547,12
TEST_06548,18
TEST_06549,1
TEST_06550,12
TEST_06551,8
TEST_06552,12
TEST_06553,3
TEST_06554,13
TEST_06555,5
TEST_06556,17
TEST_06557,17
TEST_06558,10
TEST_06559,1
TEST_06560,18
TEST_06561,9
TEST_06562,18
TEST_06563,15
TEST_06564,12
TEST_06565,15
TEST_06566,15
TEST_06567,3
TEST_06568,7
TEST_06569,8
TEST_06570,20
TEST_06571,17
TEST_06572,3
TEST_06573,10
TEST_06574,8
TEST_06575,10
TEST_06576,15
TEST_06577,17
TEST_06578,11
TEST_06579,13
TEST_06580,12
TEST_06581,12
TEST_06582,9
TEST_06583,20
TEST_06584,13
TEST_06585,7
TEST_06586,19
TEST_06587,19
TEST_06588,10
TEST_06589,6
TEST_06590,7
TEST_06591,9
TEST_06592,19
TEST_06593,16
TEST_06594,1
TEST_06595,0
TEST_06596,9
TEST_06597,5
TEST_06598,8
TEST_06599,6
TEST_06600,19
TEST_06601,12
TEST_06602,16
TEST_06603,12
TEST_06604,6
TEST_06605,12
TEST_06606,17
TEST_06607,12
TEST_06608,2
TEST_06609,5
TEST_06610,4
TEST_06611,12
TEST_06612,19
TEST_06613,5
TEST_06614,10
TEST_06615,16
TEST_06616,4
TEST_06617,12
TEST_06618,15
TEST_06619,19
TEST_06620,12
TEST_06621,3
TEST_06622,5
TEST_06623,6
TEST_06624,7
TEST_06625,8
TEST_06626,9
TEST_06627,18
TEST_06628,1
TEST_06629,0
TEST_06630,2
TEST_06631,18
TEST_06632,12
TEST_06633,8
TEST_06634,1
TEST_06635,17
TEST_06636,7
TEST_06637,8
TEST_06638,12
TEST_06639,1
TEST_06640,20
TEST_06641,6
TEST_06642,4
TEST_06643,15
TEST_06644,8
TEST_06645,17
TEST_06646,8
TEST_06647,9
TEST_06648,0
TEST_06649,17
TEST_06650,19
TEST_06651,11
TEST_06652,9
TEST_06653,16
TEST_06654,16
TEST_06655,8
TEST_06656,13
TEST_06657,3
TEST_06658,18
TEST_06659,15
TEST_06660,12
TEST_06661,17
TEST_06662,20
TEST_06663,12
TEST_06664,2
TEST_06665,13
TEST_06666,16
TEST_06667,14
TEST_06668,5
TEST_06669,12
TEST_06670,15
TEST_06671,17
TEST_06672,5
TEST_06673,19
TEST_06674,10
TEST_06675,6
TEST_06676,19
TEST_06677,18
TEST_06678,16
TEST_06679,10
TEST_06680,7
TEST_06681,16
TEST_06682,11
TEST_06683,19
TEST_06684,7
TEST_06685,6
TEST_06686,2
TEST_06687,10
TEST_06688,12
TEST_06689,12
TEST_06690,9
TEST_06691,4
TEST_06692,18
TEST_06693,12
TEST_06694,12
TEST_06695,0
TEST_06696,11
TEST_06697,12
TEST_06698,13
TEST_06699,10
TEST_06700,11
TEST_06701,8
TEST_06702,3
TEST_06703,8
TEST_06704,7
TEST_06705,8
TEST_06706,12
TEST_06707,3
TEST_06708,11
TEST_06709,15
TEST_06710,16
TEST_06711,15
TEST_06712,15
TEST_06713,8
TEST_06714,13
TEST_06715,7
TEST_06716,19
TEST_06717,19
TEST_06718,17
TEST_06719,11
TEST_06720,15
TEST_06721,12
TEST_06722,6
TEST_06723,12
TEST_06724,5
TEST_06725,11
TEST_06726,12
TEST_06727,16
TEST_06728,16
TEST_06729,20
TEST_06730,0
TEST_06731,2
TEST_06732,9
TEST_06733,12
TEST_06734,13
TEST_06735,10
TEST_06736,5
TEST_06737,7
TEST_06738,20
TEST_06739,0
TEST_06740,13
TEST_06741,6
TEST_06742,8
TEST_06743,10
TEST_06744,16
TEST_06745,12
TEST_06746,17
TEST_06747,8
TEST_06748,4
TEST_06749,9
TEST_06750,19
TEST_06751,6
TEST_06752,6
TEST_06753,19
TEST_06754,15
TEST_06755,3
TEST_06756,14
TEST_06757,12
TEST_06758,12
TEST_06759,6
TEST_06760,20
TEST_06761,12
TEST_06762,4
TEST_06763,16
TEST_06764,3
TEST_06765,14
TEST_06766,12
TEST_06767,12
TEST_06768,12
TEST_06769,1
TEST_06770,0
TEST_06771,13
TEST_06772,12
TEST_06773,8
TEST_06774,19
TEST_06775,20
TEST_06776,17
TEST_06777,8
TEST_06778,7
TEST_06779,1
TEST_06780,8
TEST_06781,11
TEST_06782,3
TEST_06783,12
TEST_06784,0
TEST_06785,12
TEST_06786,10
TEST_06787,12
TEST_06788,20
TEST_06789,6
TEST_06790,7
TEST_06791,5
TEST_06792,13
TEST_06793,7
TEST_06794,3
TEST_06795,3
TEST_06796,9
TEST_06797,5
TEST_06798,14
TEST_06799,9
TEST_06800,11
TEST_06801,19
TEST_06802,10
TEST_06803,18
TEST_06804,19
TEST_06805,16
TEST_06806,19
TEST_06807,19
TEST_06808,4
TEST_06809,6
TEST_06810,3
TEST_06811,10
TEST_06812,5
TEST_06813,16
TEST_06814,0
TEST_06815,16
TEST_06816,12
TEST_06817,5
